Temperature,Humidity,Wind Speed,Precipitation,Weather Condition,Severe Weather
14.187053894523828,27.6403524904815,19.296335851998208,178.40437082723705,1,0
14.668734525043469,57.010744405818144,24.767388070039942,161.1674420186226,0,1
20.175954471008563,76.49706379268338,18.22786554748603,131.76944710164383,3,1
17.176626764628427,20.01768772760134,12.589243649151001,125.40471889473554,4,0
6.770269765771099,41.5631361831039,17.55908110049281,121.81988356373854,4,1
17.9149779773906,40.44600473809768,16.615663371199588,152.30000703135568,4,0
37.56309305598532,46.52535415095675,11.335815555802037,278.72047384789755,3,0
11.17136828118997,35.77745878510628,9.531645805698208,121.15690788962551,3,0
18.503397919939992,62.777668000470214,21.99941436433736,160.84634946786096,1,0
20.327902978380354,38.27677289759774,12.267590359237095,141.20854449010668,3,0
16.186512616375374,35.48211810017754,10.1775800676178,121.20544448269519,2,0
19.532296004050053,86.32052158116069,18.18154600098671,127.27167943268412,2,1
15.80904184356032,44.28313007444697,14.300269184393656,179.222333119968,3,0
27.73138112030351,53.160399999380324,8.79255974308911,144.23163911486293,1,1
14.746703776439,55.25381543387618,18.142578981928043,228.54116779692762,1,0
26.787183549448073,53.52036541658981,15.617266957402572,270.943091712312,4,0
16.986125954092195,63.69684887154663,18.920157223468216,132.31081861145398,0,1
30.783261386792688,52.062374840437116,22.292313525436022,137.8153041422244,2,0
20.646155999388082,62.47015093141369,20.68376702184949,185.10124886290401,4,1
31.351525979870345,98.08539012659125,9.626646574101002,126.9006718310377,3,1
19.24959923599352,88.16265031539025,14.481193614790179,235.51918606893273,2,1
14.317536142939439,54.37620783389735,7.126519498194952,97.06351998617916,1,0
18.28940845819925,37.12078237992652,8.419023301164273,104.62237668103116,1,0
23.519732773127327,48.739097371259646,16.62414485299782,122.0198803751742,4,0
19.26314783338606,30.104640371026637,14.641329727702503,150.45895345943907,2,0
2.395109025424472,55.82105120598669,10.074230920230791,84.23960617776355,2,1
28.40622955781772,85.5703813613439,17.77634694325196,175.8902941402545,0,1
19.465813842005133,64.97534739352646,11.948891032760665,150.47820613306672,0,1
3.957466010397589,48.65043309137678,21.64188321486489,110.19374602692089,4,1
21.568345427022525,44.119230751254165,17.434845195308007,145.68429645625977,1,0
31.89381972046434,45.38648032852778,18.02457975903941,77.77426317678004,3,0
27.183728062855813,3.264099031612157,12.500689610866104,171.9041489257488,0,0
14.206386841945566,39.60967853983265,16.266247399274786,214.6282598628283,3,0
12.003532897892024,14.476909466116371,26.077730010752873,138.19011457260888,4,1
4.544654410019054,42.669505555145996,3.7268244408299824,110.29433152285982,2,0
3.106464073618463,40.74346280971136,19.08194464358655,106.45229677572952,0,1
20.450512089915147,34.66393032125037,14.358476981509405,102.5211222676847,2,0
13.791840223112569,36.18341839894705,23.248648371431813,228.02990749600303,3,1
2.19283479217801,39.85351224049884,14.415254868249871,115.28005529847219,2,1
13.821108021395409,21.434015551622856,20.155168273330077,161.01076660196438,4,0
14.246433323047436,48.08618723195442,17.649991777761606,167.24204312980433,3,0
4.72876100175009,29.916232883780584,21.367854287945903,153.05233937506398,4,0
15.521865895533441,13.576443531742324,17.423656724656716,164.4185141651861,3,0
39.59367280327629,43.973162388329534,19.526215099470107,259.55187515936683,0,0
14.419289009496156,49.95281122534695,14.118719841614702,146.80173310489863,1,0
8.111187976859197,59.11102001372206,9.49482966163373,110.02589632188969,1,0
38.80918120378496,31.45863923709878,14.300686346513578,278.7592460367542,4,0
10.221401314360573,44.27282072358997,23.20241349785823,155.3844209544443,3,0
13.72568344921567,18.68538391805219,8.600530665479813,86.12567563184412,3,0
10.481729781726354,50.67629274081902,17.407638093725527,130.26408762669055,1,0
5.095753198553407,18.57290317834733,22.98881893111852,154.065363646497,0,1
12.597891547698557,39.776133271011425,8.801358816677258,122.57998169697998,3,0
22.63926402363394,36.484793671289154,15.737789703529035,188.14761612412306,2,0
9.063000887727748,44.059640972495444,21.704439362365058,121.95973847873988,1,1
10.470239796232963,46.963831416717184,21.093503181953977,110.08333489026529,3,0
20.72388137960404,50.75569564893459,17.433454548259043,143.50149942851147,0,0
12.206785304282846,79.92027156192576,16.990117146903483,127.35096506946938,1,1
15.559238487692758,61.0101665937998,28.251185899027075,204.72388673265357,2,1
9.268152215510383,43.273940448365735,12.784427858447744,121.70528442560195,0,0
14.941272994763125,44.592199777487004,19.722333764438464,143.92788741810168,4,0
22.27657287842247,43.290976262532965,21.670401217356485,176.97407503748136,1,1
11.443782062241459,23.838566839782835,8.739388570771633,144.69804772883418,0,0
18.073792443303322,49.522404280295966,24.508009296206545,187.03477166865952,1,0
-1.126105527217989,33.00593774104404,13.899399873743784,117.58683542999735,3,1
33.01534036992739,20.66612427952397,14.169361850975905,168.18074468280517,2,0
19.37774315992474,108.64909858790233,15.363256555432539,182.6603179606144,2,1
10.543092183744545,33.7948262856351,9.101127620878014,106.59317674903279,0,0
17.984902951298892,18.20748924361262,10.09794844564249,114.74666828072311,0,0
22.380299515293785,98.61862293346508,13.169437994342898,182.54837203285584,2,1
8.158178184622706,43.88351837582585,24.25086956882954,115.07328051168363,4,1
10.838714288333993,44.567821576907555,25.507529078544948,76.1692473985422,4,1
14.8252661138589,33.976291625910854,21.49254402053514,146.8343305896444,0,1
16.752041671573693,39.09959910569396,14.139130971492985,115.59225772855802,2,0
2.234915562566368,15.32521821155688,19.785266273534255,131.54645978786758,4,1
1.1257550390722766,30.715823806121325,22.409901200927134,98.69856846264805,1,0
14.203220309503983,59.83033482162718,20.88573737594822,101.86404053029239,4,1
3.6324915138803835,24.79956695839697,7.319120198520065,91.81731788470734,0,0
18.654926411736334,54.97844792930876,19.506972769069876,201.42629974550195,4,0
32.074667608828975,41.184216738204015,14.353194928014439,81.8286513377411,3,0
17.502214746230873,34.987909286323294,20.99540634285891,52.905230645811955,4,1
14.049930745784543,42.526466168002514,11.740824345420126,157.0687150292298,3,0
2.2603094684667226,34.621890806905434,11.535465076881259,113.4247566302006,1,1
13.15834587635371,46.09092987276248,20.465660160853968,152.59868700611983,4,0
7.8650575699043745,28.661714887119395,20.011301250782978,167.73088819537583,1,1
9.714258251612018,79.30714380364729,17.71909931652985,200.7956095626806,1,1
5.875966516343388,36.54183230882131,6.485383342439899,119.06894385108912,3,0
4.716412778817219,28.832157052507565,24.14270775890325,186.50959400075735,3,1
10.090612545205262,38.2423878861251,25.926129433375653,177.81255910192442,4,1
17.36391203531054,44.23555577710214,28.549923012690577,194.3555730984535,1,1
13.437408512090808,92.28445824179089,20.40050742450429,162.14802437467958,3,1
15.062914221940353,51.80703982274416,14.329205660655662,134.84477934593946,3,0
27.69995681420096,30.39023289954767,9.237695292140168,117.28238105793969,0,0
12.011356409843174,27.065798023525872,18.656455650913195,81.71346164237019,1,0
25.04088544895335,39.36003452493224,18.171482542003307,175.1299720766998,1,0
5.549825682543821,31.033240298858217,14.058457578529493,141.96989932551378,1,1
13.645481649648943,60.410935810487054,24.608190023986662,183.87290703422215,4,1
6.614535598253708,56.67824319107125,12.5823233126907,158.98699297530806,3,0
27.671407437015073,31.054801885588212,12.12157832346339,135.7110164554309,3,0
2.981308885882169,35.39564929955248,23.34572247193364,100.14477262765656,4,1
4.589436972254073,56.04090435681291,18.546902613986205,55.964567592172656,1,1
13.104748495496057,17.633765047064028,17.033534862494363,134.75130802477474,4,0
37.64980321505262,44.07789637218041,15.63959734065465,227.73046987867392,2,0
18.390144073794776,38.249464417881455,18.87315570194538,186.28874426435107,4,0
4.27117539351773,32.31717655458902,20.078432242392303,98.6190757639146,0,1
23.627034434739343,65.50648036321925,17.56960726382298,195.25721317298638,4,1
19.53827136713209,54.61504279193686,18.111701995070366,186.9707672730362,1,0
15.718443908445781,36.27755313958402,30.1448542713386,98.44672838790102,1,1
23.383571233136617,60.190680659902284,19.891597863340834,126.81040480980664,3,0
24.42054359014081,7.1099666477804835,12.29067583080745,189.46680871285844,1,0
11.184633858532305,33.95161406972032,7.870767238535951,110.86697167126154,3,0
16.889824191372636,41.394248615006454,25.86431458887647,159.4420478645856,2,1
34.167286328154205,60.07789523790733,21.232767845623542,232.79947585809796,3,0
11.715659146946303,17.445959860967676,8.459186419371136,83.41018711456283,1,0
13.551360741682014,26.399872793514263,19.325855652917536,123.85947930663268,0,0
6.913164939370139,24.47010911380495,23.972839527672097,173.78990197524067,1,1
7.907889271263231,30.113204359540518,7.485448951076667,90.77439591749362,2,0
13.500591420415052,24.21893683119612,4.3296582382271716,104.25616847542021,0,0
13.615737851396373,23.63186372735108,30.387528397747246,102.99731903248289,1,1
8.255980222737207,35.21921858216255,14.32715243478475,56.05098377858239,1,1
33.69676109148302,35.23380368175525,14.59991117743429,209.48108566353423,0,0
15.810301462618154,124.14233795724095,15.583736375723873,141.99786065805674,2,1
7.1999540073815425,32.52454272335659,15.575457887940786,92.50575950624204,4,1
3.8597323533434276,48.64095351573579,20.18712687738452,57.8883069795517,0,1
17.210749381367684,66.98644828511824,23.501026787136286,140.11945960285897,2,0
14.713044754196027,18.174471681788233,17.194301313005276,191.01883620925685,3,0
19.816141134677512,70.05101169894827,27.7384585457403,181.2307070048085,2,0
23.05823215847716,75.05469485249877,7.910833634450375,143.80131732753594,3,1
12.965793064116697,65.7383358339174,23.61766003470721,182.24468991347243,2,0
-8.511016905305183,21.220855066472808,5.749110874248393,108.73637441605815,2,0
19.34070359513175,40.38294488686812,19.424238461634026,177.64522870360778,0,0
4.785350451697729,50.788024684837595,18.870811029852565,100.4979818372199,3,1
9.130224741549199,53.427083903455305,19.969811616344263,73.12183637602352,3,1
17.73309023999174,33.4606820462763,9.170228239910696,100.2052512124251,0,0
11.607113684388553,38.94811827216231,7.793937712868308,99.87080234880197,1,0
19.358301391194832,34.00583672249627,15.072372197250226,129.34820186569925,4,0
9.221637452078259,47.55763756748714,28.665895936115838,166.7025061742424,2,1
13.143631241486819,51.03571435914706,20.378468678201475,125.52613902825274,2,0
16.2947035440553,54.03724226546525,29.494932236165194,214.66903498888604,4,1
10.922898290585897,61.73142563015456,16.020228715117735,126.46198115330334,3,1
17.011727962224967,68.04321917097272,18.95798858682286,199.36316483931122,2,1
3.383007239799006,7.872224787793327,16.263771357391963,94.56186727446034,3,0
7.096309949421615,41.01763723096629,13.089538721694773,174.72596878446774,4,0
2.2026003783755814,32.982538194574765,13.14927456203472,89.59122360704096,2,1
34.86989541604049,34.51481508229522,16.777110868343588,109.17448092668141,2,0
6.441205900057227,39.64107201425669,24.744851816536315,101.66424943530052,1,1
28.812355249838202,34.86851418490953,16.510199766839996,168.37507412265498,4,1
2.3251334695530015,30.449735377883698,1.0809960964998506,131.62022917169344,3,0
-1.0142842443583717,40.1760068590338,14.899576408065403,43.537283784790404,0,1
1.9858215003877777,43.922276460407865,19.475294972827665,113.32293360086226,4,1
29.854428279632284,37.54619782695656,17.321987864547147,141.89184784046617,2,0
23.708381872283127,25.32385528588822,13.182207133005742,156.72254386218154,0,0
31.627801334048655,42.704544920361116,16.293463811685225,120.59085352220123,2,0
20.651827724232383,45.17180168649293,9.576042847549855,106.06422707147378,2,0
24.03977639215488,71.82973778501815,15.026686739071819,156.74639101504917,4,1
8.122565025545276,52.71021881590312,9.513680021731204,113.85148959967505,1,0
12.330698607908378,37.50762885346364,20.859395885587297,156.59685979226245,4,1
20.051621591072664,87.1587036442509,15.043001036986006,137.64108300657335,2,1
14.227678553188166,61.862652129474405,30.94786619842125,233.67923797039725,0,1
17.942549990608327,21.657401476492694,16.93160251027291,224.81028701539438,4,0
14.631391831932019,16.0157165143853,25.055747588058694,183.52957967966867,2,1
16.759771388776773,30.18031817275816,25.73632418550391,136.03989721761334,1,1
28.463293449322098,27.369044423512875,12.40562138664407,154.3076648674807,2,0
6.069685538279321,46.72341258418594,10.283298485573734,121.17356208487037,4,0
16.730587658918292,18.82873493162572,11.019147777415752,73.86959667106267,1,0
23.222238308736603,62.341962083729776,20.717026181911386,197.3113264953989,0,0
2.9571089106508133,42.7652493759163,11.487872284871074,212.2817835233922,0,1
31.801804608975196,70.32630211535786,25.60869621957349,228.63300335958309,1,0
31.214118221194234,8.099416121212322,10.809096208272702,182.83174441446215,3,0
35.0408486052083,89.7050015224389,9.375806353718547,177.46845219314255,2,1
30.13450513008726,66.47947955389286,13.589417858980372,199.13896482082288,1,1
15.395729011268656,45.785668267237675,11.047919985500192,105.40598876596286,0,0
12.074609952101852,26.489301720648537,24.092053183548796,156.05653028931135,1,1
25.33307758785905,81.34565984779135,12.484116028535965,146.61991820106692,4,1
23.02757190182442,43.080976513306396,12.491174683664227,192.0510254708004,1,1
32.24213352165693,30.73244471178089,13.893024560319901,145.04781233254326,4,0
22.279097235982086,24.74923813773649,28.598157654100724,219.65872009046487,2,1
16.199246714970435,54.85629749950444,13.649429172442398,230.50481000669782,0,1
16.98979189625284,46.359088689036774,16.246321456897512,123.46945187686796,4,0
0.0,30.46030038296317,22.576432818414478,143.74314436330002,2,1
19.807365127219857,30.947818504666657,14.76707353403369,229.4646245809706,3,0
22.437934586255274,22.239595611245147,17.900928348808847,131.68832034987258,4,0
22.34204151893721,84.7855492651119,13.519053875582458,230.23400966383548,0,1
11.249892264008672,52.101943128478204,23.23921658071069,142.39527769427343,0,1
17.22109022921599,56.48337314622949,17.494187816598686,154.1692380844236,3,1
19.977809259124705,34.61042413489475,18.33961050483312,127.97626317286067,1,0
5.540937069693161,49.50802194720686,17.204758878806405,122.76514850387484,0,1
25.29785127667967,37.843405533396705,15.962489771968169,119.8969037287528,0,0
6.392914365185777,60.31812148011243,24.84589966647562,148.05290104648472,0,0
24.541146399786477,73.27590590940616,17.616287957249906,181.0223313119244,3,1
17.835839844739663,31.03449774362874,11.900653409460089,113.68420582132718,0,0
8.422454507368453,18.903539745795666,20.70125392335715,135.67502047323003,2,1
2.4177901193934734,29.67544825066643,22.178347258091424,125.67648782746294,3,1
-1.1064280019095463,24.087622943958216,19.87136480722182,53.13960091842158,2,1
12.898931788691904,34.37369419527738,18.71923758167033,142.59298785745867,0,1
13.370105177962042,33.706085703666766,19.180266102142706,193.63068350388187,3,1
8.175718424254272,42.63156900477405,8.405259582885847,100.79129549771031,0,0
13.350523378767724,24.02926725148355,21.662277365903993,100.96270154028622,3,1
11.216458589581977,29.76455165717858,21.223126078492985,109.1702878960824,4,0
19.882029311826866,29.77929487912186,14.447833891661064,146.58698469552016,2,0
23.801319200506626,43.73912801296296,10.70333760446938,129.53585394195176,2,0
23.65909936078559,60.460157332963455,20.55653894851036,154.498515098327,2,0
8.143743315622608,43.645173777421014,19.942299002413094,53.51583856976865,1,1
14.35977186134783,68.38850407038221,17.622836908538297,195.1935433030752,4,1
8.949163451815544,46.930288208997226,15.069090870905033,40.91160318958212,4,1
11.372034888754774,50.2759323167411,20.12663100543912,96.25983083684761,1,1
1.1852433334796224,50.42506750557559,16.360845839739383,138.3452289976982,3,1
19.39421059697787,49.9697507137538,25.54355724216504,169.3249823695885,4,1
8.708210846826482,56.62281427150866,18.535060768755976,183.62069989106865,4,1
12.655486006878505,54.807931613046506,24.655237110579424,139.14434134430797,2,0
10.67917967475311,38.44835144257496,19.815092615406794,191.99170465905053,2,1
8.819733233649803,40.86260083776237,23.97270389244039,89.84621532897022,1,1
33.06304616889306,36.63860309300833,15.5460983125325,234.15582898574095,4,0
25.260131253213707,39.71247544525544,11.11133754684456,136.04962017330524,0,0
10.34667076742629,38.18209101440061,28.04209048535693,193.76595177710414,2,1
17.871635936393538,62.392308150132806,17.297407374756748,165.53331125449978,1,1
9.123985368768766,53.2649322043615,17.88247516788669,59.41886142210193,1,1
6.817381231965468,44.39116883597204,13.04694105554696,133.5410530107422,2,1
13.109648141760255,48.76741005411391,8.757808451173144,103.33200868305599,4,0
22.307665534921476,60.03758614457127,14.323236464922662,159.9059877776055,0,1
48.129861042204595,34.6473583955732,12.086702157369341,299.30148567345117,2,0
10.428693037450586,95.2392167458077,22.419495077849827,189.54630758978803,0,1
-1.051576592713375,22.659753860748467,18.18181101219995,126.31369897616726,0,1
15.94698449394261,51.95577506998327,23.7737747801946,93.27426561142255,2,1
17.496961908448075,18.62852851404907,15.868857309478422,133.11892243607184,2,0
11.443819428146229,39.53245850484557,15.951993672408447,127.5997946949437,1,1
30.61404853891628,7.166538553405376,13.438737776155794,201.58291930493186,1,0
17.124218198317262,100.46661530017377,13.724086262080212,146.52821579029793,0,1
25.16309168105786,72.45603234847448,14.82558318145021,133.5384560439668,1,1
13.965718787875671,63.94765556147648,24.47156438364431,125.33663800013964,4,1
17.95610224559828,36.56177714283809,11.914735584421143,156.5242396434559,4,0
19.345377327492315,60.84680412018039,22.192410600355853,212.09633798127666,1,1
13.65310354524921,32.81748505959456,20.72726277121256,239.73057519557048,2,1
32.84426939022225,55.877237511661114,15.676401107188923,206.8777107597856,4,0
23.92464655509842,58.809289500236616,15.847512556286567,146.9278104235628,0,1
13.727942167293921,43.931433223899916,10.49582016899233,135.97520763501657,4,0
20.035333039114963,86.03460563886784,14.194020524967861,181.52083425823457,4,1
16.17365527578595,30.110013277366818,27.23442356049201,89.23751954682363,0,1
17.21544812787701,52.95838010781014,17.871711441006962,166.5603517225705,0,0
20.67737837866343,34.90459915304775,11.356721112922228,119.57880196856186,4,0
18.717396203733298,39.72421127103767,8.82732193399042,92.43053264058345,2,0
1.001849134895205,52.85239079991673,13.877855685592078,73.70518187255882,0,1
19.48557590624756,82.56367501275135,16.854097280895186,182.24627298564752,1,1
6.719435817344082,67.30084883791396,29.19843320739126,268.45695482188114,2,1
11.439761435125327,38.41928530212255,18.717291333198556,140.64708574165323,3,0
28.78148542097405,35.35694243782109,18.66610000145474,181.5969010015786,3,0
14.860560964393537,24.550855425174746,18.340146068566323,158.0108940729963,4,0
13.336220814301498,70.37453724773724,14.838709233935047,169.14890789231228,1,1
19.82562214668578,26.0645663599628,7.225704743365041,95.3384595957956,2,0
15.103220179374425,71.1654085894561,25.607629746399482,108.6904113847705,2,1
7.809747600938522,46.644128340460504,21.039552384606672,146.05382178095815,2,0
23.639460074381283,32.52063056452695,17.91051275407404,131.36428028304653,0,0
4.52395610023875,35.206931253259334,12.608266982577087,139.2595050146646,4,1
7.593750433475092,32.52414280606945,20.031763865780412,45.65711130464827,4,1
32.44728817815682,31.26997831728136,15.047845559537707,116.96299413608011,2,0
4.512396747094013,37.04855353900882,19.764730630085882,142.10883947275497,3,1
21.792331008376756,32.4954610432568,14.90684383403821,84.48267131465977,1,0
22.662943274249727,58.22631944129553,19.10834949569637,159.95433317199033,2,0
14.709798691477634,40.58039864881181,16.770401271094514,100.304783586623,3,1
17.698079913194842,45.5769305361484,15.519445399591037,110.43290848245228,2,0
16.589442935829435,48.78626494291623,8.15338742268726,129.92244614093246,4,0
13.628418583158057,102.6955495476543,12.203466712132123,134.44165014442672,3,1
12.368508485687217,40.46377517915011,4.609005642106303,70.5209388903599,1,0
-2.37991997508665,50.384398283652295,19.411276975510763,150.44563170063094,3,1
14.699489377139594,43.32598418650199,22.322877467303574,163.3020977296837,0,0
12.994148330722856,62.56370080176671,27.961080222086736,113.34896917536567,1,0
30.237034989001394,113.35961981700332,8.547227728416164,155.80121666424048,1,1
11.188105487985723,46.460829140063495,22.89870047367355,157.28671615457606,2,0
14.615746543724244,57.164986337960705,21.004072682639737,159.07532851105898,3,1
24.669316570758852,36.65762475424424,14.862440219266707,212.24534922278596,2,0
10.44933323889012,43.8525938779779,13.500240247502035,87.58795706175556,3,0
35.13311489931473,40.11683149942529,20.793067983654346,267.5489132244757,2,0
14.452525598301419,35.52490245826868,23.986861545209116,213.23066120942238,1,0
29.46639574989222,61.34372390258256,20.89210150644513,172.9873524910198,4,1
33.30697155572535,47.96352401342318,19.470246086303305,148.21187892293554,1,0
26.558323976691092,32.714738914578945,16.14830790787277,190.0073268719496,1,0
20.515833960375602,76.09565922056771,21.397779766572906,152.09266006088447,2,1
33.42518826999562,49.09738946914491,16.018998561664215,104.2352671417523,1,0
15.72840990758335,49.989288566881115,7.677126813547394,105.63200347505106,0,0
10.642874714089228,66.95103774508657,15.722099062867965,207.78233859879816,3,1
16.538913490400894,71.57951874620561,22.995486178182787,174.43064811668992,2,0
6.152739403577165,66.0569394091386,29.164810630136156,127.68157445276509,2,0
36.36931267738811,27.789225795889585,14.848062593798792,128.645896308687,4,0
12.85014826842446,28.43070447600403,17.758410750704417,170.17691198624848,2,0
10.689733243406545,45.6096236530168,20.765493626906157,112.56100696030278,4,0
19.251082799230353,26.198121935033647,9.397528421448573,134.14469826965632,0,0
3.260957083689695,37.80169183044657,12.869799497136798,174.63680629594174,2,1
33.29098789497816,44.60960472211929,20.59110221511641,156.68947614115945,4,0
20.871282645786447,11.276723478921056,12.956830153863326,154.44771520328638,2,0
19.345380701856403,51.29685525434591,13.749327439382265,79.21663159914439,3,0
11.783148548116916,42.45410558900909,24.08153562336032,152.7302571755987,1,0
0.0,45.845002776278456,13.193284777405147,141.4321185856824,0,1
37.18608327140662,27.066240270844546,12.835615821151766,253.8961059724319,2,0
2.4316221747000135,37.60625966101623,13.871618773404961,118.25625009527685,1,1
25.94165792671846,118.55912444278385,12.73548035703072,146.58606303562522,4,1
6.974471890231294,36.687037874340234,21.051967963618402,166.56136011228284,1,1
25.58236012038142,99.53943696697002,16.588742955040402,155.4967281180875,4,1
25.271832422452096,43.29840266349983,17.12965288373731,128.99962621210918,4,0
24.246589508434006,22.471895147885437,13.11408089777032,152.59152256992542,1,0
8.860643646554982,48.32488422918615,18.964252506638385,161.79677956361368,1,0
23.742528063522148,68.80270329793476,11.707267879112731,107.52588255758883,4,0
17.962679600126627,38.875735863046756,8.32326821446385,94.79513574174952,4,0
17.36470818959658,47.81794751841604,10.41768451449591,86.65225382545007,2,0
3.052350840962247,40.99175041125261,18.401065154209938,0.0,1,1
19.221505485024615,30.41357881513086,8.83981894974477,116.85896470028173,2,0
7.989052017992938,48.76965736212684,23.11483263311917,179.27128132851698,3,0
15.65441317079404,38.945331911601556,22.747293493158416,165.92721645853928,1,1
12.213335525320284,80.25978827492911,21.057891156364565,187.35805175919342,3,1
-0.0,32.408224254414215,19.415654005461967,156.43296807969918,0,1
17.991946513773957,33.57973305831514,11.4920188479928,97.43062810354712,0,0
20.98611364925774,6.595323137393171,24.09011986186457,188.61201397434726,1,1
18.95213104988702,98.41661142935406,23.00130840833477,176.0223674611273,1,0
-3.3696149812072913,39.95738771989036,16.936013796455175,172.32353336117325,1,1
6.686340960951874,43.451962779451,25.25079010557983,115.61044551731892,2,0
14.388804338435168,50.44384765383317,19.260726048318073,174.7565727685456,1,0
23.647578291119398,44.65910946665523,21.04826204144519,254.13416766809846,0,0
23.730416266233938,56.521126070915116,16.972779776129393,147.62170464493497,1,1
9.048726052478404,32.48966092182192,6.029968192023311,102.86638240459064,4,0
8.732749351864687,30.59405868725994,19.748910114280385,91.15456341527803,2,1
10.67189366088182,36.37024191179389,24.535495578721005,84.52546364697791,2,1
19.512110646065832,39.5533809969382,9.634044288799466,88.1338970493174,2,0
7.686688654468118,34.27046879781984,15.875527181002322,70.87426310317554,4,1
11.996964762434631,10.349853478640599,12.387375584357244,131.75486666539325,1,0
15.374081609610654,41.233519986291064,17.009156577206078,159.20156411920343,3,0
-4.284536544431945,47.08885522052968,13.372066160810704,50.70668450478818,3,1
13.587262272405708,57.865986371742295,23.059411917754204,194.82870721408355,3,1
6.103661433868606,40.20508773527121,21.67644034181328,68.4514568135116,0,1
23.038693028482346,95.87752120661604,13.9588798885451,130.45868936177982,3,1
6.266369456501289,26.416512149162287,13.506261599819053,101.06576871067507,0,1
27.228099628857862,41.20657325260812,13.268697139294954,92.23970704178934,2,0
14.822225238728624,27.56732764779611,12.112688374989926,92.6019449439788,3,0
24.549302382593336,52.78628600665797,19.704399551983702,156.35643414397677,1,0
23.31731496185116,29.603676067432573,18.80059156487475,231.61930036822798,4,0
19.08095721907771,32.32627774332318,10.464198536947702,77.66356421336236,0,0
0.0,17.706771265482885,14.868227267851287,65.4419510414267,4,1
25.524655026662312,47.3825427701148,14.825213340077012,176.652323494562,2,0
25.567475540361333,53.35294697267088,13.459392782007633,127.3164515753443,1,1
15.434314243962522,43.76009957828334,19.519383279714,147.71880040330217,0,1
13.797597949494541,47.99097968049821,19.85825413666786,67.90023982592967,4,1
32.37297338026711,37.198345999740255,12.276020048438067,173.33022055248682,0,0
19.134833321736334,28.043384225732797,26.454100293185355,164.48249354403012,0,1
11.837864211760403,33.677925818734025,21.811317868624432,98.2737626398972,1,1
35.81428352989183,45.983637659107714,19.917598767828682,199.32535929173577,3,0
30.868033655473766,28.327318153350205,15.960347031316374,189.09376559173901,2,0
17.893347209181364,52.159618749584304,6.771766619742574,94.10285748652676,0,0
14.50878322653944,36.462030272842036,21.17306967775345,147.12527662257318,1,0
13.249212229038305,88.48646216670039,23.646589063824063,180.07790728491366,1,1
15.240417236728836,27.89143691694639,17.061609825441963,195.8302671324292,1,0
2.080121470911196,31.082639198006603,10.042849085104958,1.5381097188687192,2,1
-0.0,43.88765546112306,15.881303034169843,65.7832255001957,3,1
16.758791965310785,61.52913941578198,21.9026952968591,240.86356042623146,1,1
23.553994878426494,54.79101009964001,17.65247519265854,246.43117374917682,1,0
8.920315029180967,30.748231451016228,20.483009330599863,174.51994385108767,1,1
